invoice_id,upr_flag,upr_reason,upr_approval_status,upr_requested_by,upr_documented_flag
INV00002352,0,None,Not Applicable,None,0
INV00002353,0,None,Not Applicable,None,0
INV00002354,0,None,Not Applicable,None,0
INV00002355,0,None,Not Applicable,None,0
INV00002356,0,None,Not Applicable,None,0
INV00002357,0,None,Not Applicable,None,0
INV00002358,0,None,Not Applicable,None,0
INV00002359,0,None,Not Applicable,None,0
INV00002360,0,None,Not Applicable,None,0
INV00002361,0,None,Not Applicable,None,0
INV00002362,0,None,Not Applicable,None,0
INV00002363,0,None,Not Applicable,None,0
INV00002364,0,None,Not Applicable,None,0
INV00002365,0,None,Not Applicable,None,0
INV00002366,0,None,Not Applicable,None,0
INV00002367,0,None,Not Applicable,None,0
INV00002368,0,None,Not Applicable,None,0
INV00002369,0,None,Not Applicable,None,0
INV00002370,0,None,Not Applicable,None,0
INV00002371,0,None,Not Applicable,None,0
INV00002372,0,None,Not Applicable,None,0
INV00002373,0,None,Not Applicable,None,0
INV00002374,0,None,Not Applicable,None,0
INV00002375,0,None,Not Applicable,None,0
INV00002376,0,None,Not Applicable,None,0
INV00002377,0,None,Not Applicable,None,0
INV00002378,0,None,Not Applicable,None,0
INV00002379,0,None,Not Applicable,None,0
INV00002380,0,None,Not Applicable,None,0
INV00002381,0,None,Not Applicable,None,0
INV00002382,0,None,Not Applicable,None,0
INV00002383,0,None,Not Applicable,None,0
INV00002384,0,None,Not Applicable,None,0
INV00002385,0,None,Not Applicable,None,0
INV00002386,0,None,Not Applicable,None,0
INV00002387,0,None,Not Applicable,None,0
INV00002388,0,None,Not Applicable,None,0
INV00002389,0,None,Not Applicable,None,0
INV00002390,1,Legal settlement,Pending,Plant Manager,1
INV00002391,0,None,Not Applicable,None,0
INV00002392,0,None,Not Applicable,None,0
INV00002393,0,None,Not Applicable,None,0
INV00002394,0,None,Not Applicable,None,0
INV00002395,0,None,Not Applicable,None,0
INV00002396,0,None,Not Applicable,None,0
INV00002397,0,None,Not Applicable,None,0
INV00002398,0,None,Not Applicable,None,0
INV00002399,0,None,Not Applicable,None,0
INV00002400,0,None,Not Applicable,None,0
INV00002401,0,None,Not Applicable,None,0
INV00002402,0,None,Not Applicable,None,0
INV00002403,0,None,Not Applicable,None,0
INV00002404,0,None,Not Applicable,None,0
INV00002405,0,None,Not Applicable,None,0
INV00002406,0,None,Not Applicable,None,0
INV00002407,0,None,Not Applicable,None,0
INV00002408,0,None,Not Applicable,None,0
INV00002409,0,None,Not Applicable,None,0
INV00002410,0,None,Not Applicable,None,0
INV00002411,1,Urgent production need,Pending,Finance Lead,1
INV00002412,0,None,Not Applicable,None,0
INV00002413,0,None,Not Applicable,None,0
INV00002414,0,None,Not Applicable,None,0
INV00002415,0,None,Not Applicable,None,0
INV00002416,0,None,Not Applicable,None,0
INV00002417,1,Port clearance,Pending,Procurement,1
INV00002418,0,None,Not Applicable,None,0
INV00002419,0,None,Not Applicable,None,0
INV00002420,0,None,Not Applicable,None,0
INV00002421,0,None,Not Applicable,None,0
INV00002422,0,None,Not Applicable,None,0
INV00002423,0,None,Not Applicable,None,0
INV00002424,0,None,Not Applicable,None,0
INV00002425,0,None,Not Applicable,None,0
INV00002426,0,None,Not Applicable,None,0
INV00002427,0,None,Not Applicable,None,0
INV00002428,0,None,Not Applicable,None,0
INV00002429,0,None,Not Applicable,None,0
INV00002430,0,None,Not Applicable,None,0
INV00002431,0,None,Not Applicable,None,0
INV00002432,0,None,Not Applicable,None,0
INV00002433,1,Urgent production need,Approved,Procurement,1
INV00002434,0,None,Not Applicable,None,0
INV00002435,0,None,Not Applicable,None,0
INV00002436,0,None,Not Applicable,None,0
INV00002437,0,None,Not Applicable,None,0
INV00002438,0,None,Not Applicable,None,0
INV00002439,0,None,Not Applicable,None,0
INV00002440,0,None,Not Applicable,None,0
INV00002441,0,None,Not Applicable,None,0
INV00002442,0,None,Not Applicable,None,0
INV00002443,0,None,Not Applicable,None,0
INV00002444,0,None,Not Applicable,None,0
INV00002445,1,Critical supply continuity,Approved,Procurement,0
INV00002446,1,Executive exception,Pending,Finance Lead,1
INV00002447,0,None,Not Applicable,None,0
INV00002448,1,Executive exception,Pending,Finance Lead,1
INV00002449,0,None,Not Applicable,None,0
INV00002450,0,None,Not Applicable,None,0
INV00002451,0,None,Not Applicable,None,0
INV00002452,0,None,Not Applicable,None,0
INV00002453,0,None,Not Applicable,None,0
INV00002454,1,Legal settlement,Rejected,Finance Lead,1
INV00002455,0,None,Not Applicable,None,0
INV00002456,0,None,Not Applicable,None,0
INV00002457,0,None,Not Applicable,None,0
INV00002458,0,None,Not Applicable,None,0
INV00002459,0,None,Not Applicable,None,0
INV00002460,0,None,Not Applicable,None,0
INV00002461,0,None,Not Applicable,None,0
INV00002462,0,None,Not Applicable,None,0
INV00002463,0,None,Not Applicable,None,0
INV00002464,0,None,Not Applicable,None,0
INV00002465,1,Executive exception,Approved,Procurement,1
INV00002466,0,None,Not Applicable,None,0
INV00002467,0,None,Not Applicable,None,0
INV00002468,0,None,Not Applicable,None,0
INV00002469,0,None,Not Applicable,None,0
INV00002470,0,None,Not Applicable,None,0
INV00002471,0,None,Not Applicable,None,0
INV00002472,0,None,Not Applicable,None,0
INV00002473,0,None,Not Applicable,None,0
INV00002474,0,None,Not Applicable,None,0
INV00002475,0,None,Not Applicable,None,0
INV00002476,0,None,Not Applicable,None,0
INV00002477,0,None,Not Applicable,None,0
INV00002478,0,None,Not Applicable,None,0
INV00002479,0,None,Not Applicable,None,0
INV00002480,0,None,Not Applicable,None,0
INV00002481,0,None,Not Applicable,None,0
INV00002482,0,None,Not Applicable,None,0
INV00002483,0,None,Not Applicable,None,0
INV00002484,0,None,Not Applicable,None,0
INV00002485,0,None,Not Applicable,None,0
INV00002486,0,None,Not Applicable,None,0
INV00002487,0,None,Not Applicable,None,0
INV00002488,0,None,Not Applicable,None,0
INV00002489,0,None,Not Applicable,None,0
INV00002490,0,None,Not Applicable,None,0
INV00002491,1,Critical supply continuity,Approved,Plant Manager,1
INV00002492,0,None,Not Applicable,None,0
INV00002493,1,Urgent production need,Approved,Business Unit,0
INV00002494,0,None,Not Applicable,None,0
INV00002495,0,None,Not Applicable,None,0
INV00002496,0,None,Not Applicable,None,0
INV00002497,0,None,Not Applicable,None,0
INV00002498,0,None,Not Applicable,None,0
INV00002499,0,None,Not Applicable,None,0
INV00002500,1,Legal settlement,Approved,Procurement,1
INV00002501,0,None,Not Applicable,None,0
INV00002502,1,Port clearance,Approved,Procurement,1
INV00002503,0,None,Not Applicable,None,0
INV00002504,0,None,Not Applicable,None,0
INV00002505,0,None,Not Applicable,None,0
INV00002506,0,None,Not Applicable,None,0
INV00002507,0,None,Not Applicable,None,0
INV00002508,0,None,Not Applicable,None,0
INV00002509,0,None,Not Applicable,None,0
INV00002510,0,None,Not Applicable,None,0
INV00002511,1,Legal settlement,Approved,Procurement,1
INV00002512,0,None,Not Applicable,None,0
INV00002513,0,None,Not Applicable,None,0
INV00002514,0,None,Not Applicable,None,0
INV00002515,0,None,Not Applicable,None,0
INV00002516,0,None,Not Applicable,None,0
INV00002517,0,None,Not Applicable,None,0
INV00002518,0,None,Not Applicable,None,0
INV00002519,0,None,Not Applicable,None,0
INV00002520,0,None,Not Applicable,None,0
INV00002521,0,None,Not Applicable,None,0
INV00002522,0,None,Not Applicable,None,0
INV00002523,0,None,Not Applicable,None,0
INV00002524,0,None,Not Applicable,None,0
INV00002525,0,None,Not Applicable,None,0
INV00002526,0,None,Not Applicable,None,0
INV00002527,0,None,Not Applicable,None,0
INV00002528,1,Executive exception,Approved,Finance Lead,0
INV00002529,0,None,Not Applicable,None,0
INV00002530,0,None,Not Applicable,None,0
INV00002531,0,None,Not Applicable,None,0
INV00002532,0,None,Not Applicable,None,0
INV00002533,0,None,Not Applicable,None,0
INV00002534,0,None,Not Applicable,None,0
INV00002535,0,None,Not Applicable,None,0
INV00002536,0,None,Not Applicable,None,0
INV00002537,0,None,Not Applicable,None,0
INV00002538,0,None,Not Applicable,None,0
INV00002539,0,None,Not Applicable,None,0
INV00002540,0,None,Not Applicable,None,0
INV00002541,0,None,Not Applicable,None,0
INV00002542,1,Critical supply continuity,Approved,Business Unit,0
INV00002543,0,None,Not Applicable,None,0
INV00002544,0,None,Not Applicable,None,0
INV00002545,0,None,Not Applicable,None,0
INV00002546,0,None,Not Applicable,None,0
INV00002547,0,None,Not Applicable,None,0
INV00002548,0,None,Not Applicable,None,0
INV00002549,0,None,Not Applicable,None,0
INV00002550,0,None,Not Applicable,None,0
INV00002551,0,None,Not Applicable,None,0
INV00002552,0,None,Not Applicable,None,0
INV00002553,0,None,Not Applicable,None,0
INV00002554,0,None,Not Applicable,None,0
INV00002555,0,None,Not Applicable,None,0
INV00002556,0,None,Not Applicable,None,0
INV00002557,0,None,Not Applicable,None,0
INV00002558,1,Critical supply continuity,Approved,Finance Lead,1
INV00002559,0,None,Not Applicable,None,0
INV00002560,0,None,Not Applicable,None,0
INV00002561,0,None,Not Applicable,None,0
INV00002562,0,None,Not Applicable,None,0
INV00002563,0,None,Not Applicable,None,0
INV00002564,0,None,Not Applicable,None,0
INV00002565,0,None,Not Applicable,None,0
INV00002566,0,None,Not Applicable,None,0
INV00002567,0,None,Not Applicable,None,0
INV00002568,1,Urgent production need,Rejected,Plant Manager,1
INV00002569,0,None,Not Applicable,None,0
INV00002570,0,None,Not Applicable,None,0
INV00002571,0,None,Not Applicable,None,0
INV00002572,0,None,Not Applicable,None,0
INV00002573,0,None,Not Applicable,None,0
INV00002574,0,None,Not Applicable,None,0
INV00002575,0,None,Not Applicable,None,0
INV00002576,0,None,Not Applicable,None,0
INV00002577,1,Port clearance,Approved,Finance Lead,1
INV00002578,0,None,Not Applicable,None,0
INV00002579,0,None,Not Applicable,None,0
INV00002580,0,None,Not Applicable,None,0
INV00002581,0,None,Not Applicable,None,0
INV00002582,0,None,Not Applicable,None,0
INV00002583,0,None,Not Applicable,None,0
INV00002584,0,None,Not Applicable,None,0
INV00002585,1,Urgent production need,Pending,Plant Manager,0
INV00002586,0,None,Not Applicable,None,0
INV00002587,0,None,Not Applicable,None,0
INV00002588,0,None,Not Applicable,None,0
INV00002589,0,None,Not Applicable,None,0
INV00002590,0,None,Not Applicable,None,0
INV00002591,0,None,Not Applicable,None,0
INV00002592,0,None,Not Applicable,None,0
INV00002593,1,Urgent production need,Approved,Business Unit,1
INV00002594,0,None,Not Applicable,None,0
INV00002595,0,None,Not Applicable,None,0
INV00002596,1,Port clearance,Approved,Business Unit,0
INV00002597,0,None,Not Applicable,None,0
INV00002598,0,None,Not Applicable,None,0
INV00002599,0,None,Not Applicable,None,0
INV00002600,0,None,Not Applicable,None,0
INV00002601,0,None,Not Applicable,None,0
INV00002602,0,None,Not Applicable,None,0
INV00002603,0,None,Not Applicable,None,0
INV00002604,0,None,Not Applicable,None,0
INV00002605,0,None,Not Applicable,None,0
INV00002606,1,Legal settlement,Pending,Procurement,0
INV00002607,0,None,Not Applicable,None,0
INV00002608,0,None,Not Applicable,None,0
INV00002609,0,None,Not Applicable,None,0
INV00002610,0,None,Not Applicable,None,0
INV00002611,0,None,Not Applicable,None,0
INV00002612,0,None,Not Applicable,None,0
INV00002613,0,None,Not Applicable,None,0
INV00002614,0,None,Not Applicable,None,0
INV00002615,0,None,Not Applicable,None,0
INV00002616,0,None,Not Applicable,None,0
INV00002617,1,Urgent production need,Approved,Plant Manager,1
INV00002618,0,None,Not Applicable,None,0
INV00002619,1,Executive exception,Rejected,Business Unit,0
INV00002620,0,None,Not Applicable,None,0
INV00002621,0,None,Not Applicable,None,0
INV00002622,1,Critical supply continuity,Approved,Procurement,1
INV00002623,0,None,Not Applicable,None,0
INV00002624,1,Urgent production need,Approved,Business Unit,0
INV00002625,0,None,Not Applicable,None,0
INV00002626,0,None,Not Applicable,None,0
INV00002627,0,None,Not Applicable,None,0
INV00002628,0,None,Not Applicable,None,0
INV00002629,0,None,Not Applicable,None,0
INV00002630,0,None,Not Applicable,None,0
INV00002631,0,None,Not Applicable,None,0
INV00002632,0,None,Not Applicable,None,0
INV00002633,0,None,Not Applicable,None,0
INV00002634,1,Executive exception,Approved,Business Unit,1
INV00002635,0,None,Not Applicable,None,0
INV00002636,0,None,Not Applicable,None,0
INV00002637,0,None,Not Applicable,None,0
INV00002638,0,None,Not Applicable,None,0
INV00002639,0,None,Not Applicable,None,0
INV00002640,0,None,Not Applicable,None,0
INV00002641,0,None,Not Applicable,None,0
INV00002642,0,None,Not Applicable,None,0
INV00002643,0,None,Not Applicable,None,0
INV00002644,0,None,Not Applicable,None,0
INV00002645,0,None,Not Applicable,None,0
INV00002646,0,None,Not Applicable,None,0
INV00002647,0,None,Not Applicable,None,0
INV00002648,0,None,Not Applicable,None,0
INV00002649,1,Port clearance,Approved,Finance Lead,1
INV00002650,0,None,Not Applicable,None,0
INV00002651,1,Critical supply continuity,Pending,Business Unit,1
INV00002652,0,None,Not Applicable,None,0
INV00002653,0,None,Not Applicable,None,0
INV00002654,0,None,Not Applicable,None,0
INV00002655,0,None,Not Applicable,None,0
INV00002656,0,None,Not Applicable,None,0
INV00002657,0,None,Not Applicable,None,0
INV00002658,0,None,Not Applicable,None,0
INV00002659,0,None,Not Applicable,None,0
INV00002660,0,None,Not Applicable,None,0
INV00002661,0,None,Not Applicable,None,0
INV00002662,0,None,Not Applicable,None,0
INV00002663,0,None,Not Applicable,None,0
INV00002664,1,Critical supply continuity,Approved,Plant Manager,1
INV00002665,0,None,Not Applicable,None,0
INV00002666,0,None,Not Applicable,None,0
INV00002667,0,None,Not Applicable,None,0
INV00002668,0,None,Not Applicable,None,0
INV00002669,1,Critical supply continuity,Pending,Finance Lead,0
INV00002670,0,None,Not Applicable,None,0
INV00002671,0,None,Not Applicable,None,0
INV00002672,0,None,Not Applicable,None,0
INV00002673,0,None,Not Applicable,None,0
INV00002674,1,Critical supply continuity,Approved,Business Unit,0
INV00002675,0,None,Not Applicable,None,0
INV00002676,0,None,Not Applicable,None,0
INV00002677,1,Critical supply continuity,Approved,Procurement,1
INV00002678,0,None,Not Applicable,None,0
INV00002679,0,None,Not Applicable,None,0
INV00002680,0,None,Not Applicable,None,0
INV00002681,1,Urgent production need,Approved,Business Unit,1
INV00002682,0,None,Not Applicable,None,0
INV00002683,0,None,Not Applicable,None,0
INV00002684,0,None,Not Applicable,None,0
INV00002685,0,None,Not Applicable,None,0
INV00002686,0,None,Not Applicable,None,0
INV00002687,0,None,Not Applicable,None,0
INV00002688,0,None,Not Applicable,None,0
INV00002689,0,None,Not Applicable,None,0
INV00002690,0,None,Not Applicable,None,0
INV00002691,0,None,Not Applicable,None,0
INV00002692,0,None,Not Applicable,None,0
INV00002693,0,None,Not Applicable,None,0
INV00002694,0,None,Not Applicable,None,0
INV00002695,0,None,Not Applicable,None,0
INV00002696,1,Port clearance,Approved,Plant Manager,1
INV00002697,0,None,Not Applicable,None,0
INV00002698,0,None,Not Applicable,None,0
INV00002699,0,None,Not Applicable,None,0
INV00002700,0,None,Not Applicable,None,0
INV00002701,0,None,Not Applicable,None,0
INV00002702,0,None,Not Applicable,None,0
INV00002703,1,Urgent production need,Approved,Procurement,1
INV00002704,0,None,Not Applicable,None,0
INV00002705,0,None,Not Applicable,None,0
INV00002706,0,None,Not Applicable,None,0
INV00002707,0,None,Not Applicable,None,0
INV00002708,0,None,Not Applicable,None,0
INV00002709,1,Port clearance,Approved,Business Unit,1
INV00002710,0,None,Not Applicable,None,0
INV00002711,0,None,Not Applicable,None,0
INV00002712,0,None,Not Applicable,None,0
INV00002713,1,Critical supply continuity,Approved,Plant Manager,1
INV00002714,0,None,Not Applicable,None,0
INV00002715,0,None,Not Applicable,None,0
INV00002716,0,None,Not Applicable,None,0
INV00002717,1,Urgent production need,Approved,Plant Manager,1
INV00002718,0,None,Not Applicable,None,0
INV00002719,0,None,Not Applicable,None,0
INV00002720,1,Critical supply continuity,Approved,Business Unit,1
INV00002721,0,None,Not Applicable,None,0
INV00002722,0,None,Not Applicable,None,0
INV00002723,0,None,Not Applicable,None,0
INV00002724,0,None,Not Applicable,None,0
INV00002725,0,None,Not Applicable,None,0
INV00002726,0,None,Not Applicable,None,0
INV00002727,0,None,Not Applicable,None,0
INV00002728,1,Legal settlement,Approved,Business Unit,0
INV00002729,0,None,Not Applicable,None,0
INV00002730,0,None,Not Applicable,None,0
INV00002731,1,Executive exception,Approved,Business Unit,1
INV00002732,0,None,Not Applicable,None,0
INV00002733,0,None,Not Applicable,None,0
INV00002734,0,None,Not Applicable,None,0
INV00002735,0,None,Not Applicable,None,0
INV00002736,0,None,Not Applicable,None,0
INV00002737,0,None,Not Applicable,None,0
INV00002738,0,None,Not Applicable,None,0
INV00002739,0,None,Not Applicable,None,0
INV00002740,0,None,Not Applicable,None,0
INV00002741,0,None,Not Applicable,None,0
INV00002742,0,None,Not Applicable,None,0
INV00002743,0,None,Not Applicable,None,0
INV00002744,0,None,Not Applicable,None,0
INV00002745,0,None,Not Applicable,None,0
INV00002746,0,None,Not Applicable,None,0
INV00002747,0,None,Not Applicable,None,0
INV00002748,0,None,Not Applicable,None,0
INV00002749,0,None,Not Applicable,None,0
INV00002750,0,None,Not Applicable,None,0
INV00002751,0,None,Not Applicable,None,0
INV00002752,0,None,Not Applicable,None,0
INV00002753,0,None,Not Applicable,None,0
INV00002754,0,None,Not Applicable,None,0
INV00002755,0,None,Not Applicable,None,0
INV00002756,0,None,Not Applicable,None,0
INV00002757,1,Port clearance,Approved,Procurement,1
INV00002758,0,None,Not Applicable,None,0
INV00002759,0,None,Not Applicable,None,0
INV00002760,0,None,Not Applicable,None,0
INV00002761,0,None,Not Applicable,None,0
INV00002762,0,None,Not Applicable,None,0
INV00002763,0,None,Not Applicable,None,0
INV00002764,0,None,Not Applicable,None,0
INV00002765,0,None,Not Applicable,None,0
INV00002766,1,Legal settlement,Pending,Procurement,0
INV00002767,0,None,Not Applicable,None,0
INV00002768,0,None,Not Applicable,None,0
INV00002769,0,None,Not Applicable,None,0
INV00002770,0,None,Not Applicable,None,0
INV00002771,0,None,Not Applicable,None,0
INV00002772,0,None,Not Applicable,None,0
INV00002773,0,None,Not Applicable,None,0
INV00002774,0,None,Not Applicable,None,0
INV00002775,0,None,Not Applicable,None,0
INV00002776,0,None,Not Applicable,None,0
INV00002777,1,Critical supply continuity,Approved,Finance Lead,1
INV00002778,0,None,Not Applicable,None,0
INV00002779,0,None,Not Applicable,None,0
INV00002780,0,None,Not Applicable,None,0
INV00002781,0,None,Not Applicable,None,0
INV00002782,0,None,Not Applicable,None,0
INV00002783,0,None,Not Applicable,None,0
INV00002784,0,None,Not Applicable,None,0
INV00002785,0,None,Not Applicable,None,0
INV00002786,0,None,Not Applicable,None,0
INV00002787,0,None,Not Applicable,None,0
INV00002788,0,None,Not Applicable,None,0
INV00002789,0,None,Not Applicable,None,0
INV00002790,0,None,Not Applicable,None,0
INV00002791,0,None,Not Applicable,None,0
INV00002792,1,Port clearance,Rejected,Finance Lead,0
INV00002793,0,None,Not Applicable,None,0
INV00002794,0,None,Not Applicable,None,0
INV00002795,0,None,Not Applicable,None,0
INV00002796,0,None,Not Applicable,None,0
INV00002797,0,None,Not Applicable,None,0
INV00002798,0,None,Not Applicable,None,0
INV00002799,1,Critical supply continuity,Approved,Procurement,1
INV00002800,0,None,Not Applicable,None,0
INV00002801,0,None,Not Applicable,None,0
INV00002802,0,None,Not Applicable,None,0
INV00002803,0,None,Not Applicable,None,0
INV00002804,0,None,Not Applicable,None,0
INV00002805,0,None,Not Applicable,None,0
INV00002806,1,Legal settlement,Approved,Business Unit,1
INV00002807,0,None,Not Applicable,None,0
INV00002808,0,None,Not Applicable,None,0
INV00002809,0,None,Not Applicable,None,0
INV00002810,0,None,Not Applicable,None,0
INV00002811,0,None,Not Applicable,None,0
INV00002812,0,None,Not Applicable,None,0
INV00002813,0,None,Not Applicable,None,0
INV00002814,0,None,Not Applicable,None,0
INV00002815,0,None,Not Applicable,None,0
INV00002816,0,None,Not Applicable,None,0
INV00002817,0,None,Not Applicable,None,0
INV00002818,0,None,Not Applicable,None,0
INV00002819,0,None,Not Applicable,None,0
INV00002820,0,None,Not Applicable,None,0
INV00002821,0,None,Not Applicable,None,0
INV00002822,0,None,Not Applicable,None,0
INV00002823,0,None,Not Applicable,None,0
INV00002824,0,None,Not Applicable,None,0
INV00002825,0,None,Not Applicable,None,0
INV00002826,0,None,Not Applicable,None,0
INV00002827,0,None,Not Applicable,None,0
INV00002828,0,None,Not Applicable,None,0
INV00002829,0,None,Not Applicable,None,0
INV00002830,1,Urgent production need,Approved,Procurement,1
INV00002831,0,None,Not Applicable,None,0
INV00002832,1,Legal settlement,Pending,Business Unit,1
INV00002833,0,None,Not Applicable,None,0
INV00002834,0,None,Not Applicable,None,0
INV00002835,1,Urgent production need,Approved,Procurement,1
INV00002836,0,None,Not Applicable,None,0
INV00002837,0,None,Not Applicable,None,0
INV00002838,0,None,Not Applicable,None,0
INV00002839,0,None,Not Applicable,None,0
INV00002840,0,None,Not Applicable,None,0
INV00002841,0,None,Not Applicable,None,0
INV00002842,0,None,Not Applicable,None,0
INV00002843,0,None,Not Applicable,None,0
INV00002844,0,None,Not Applicable,None,0
INV00002845,0,None,Not Applicable,None,0
INV00002846,0,None,Not Applicable,None,0
INV00002847,0,None,Not Applicable,None,0
INV00002848,0,None,Not Applicable,None,0
INV00002849,0,None,Not Applicable,None,0
INV00002850,0,None,Not Applicable,None,0
INV00002851,0,None,Not Applicable,None,0
INV00002852,0,None,Not Applicable,None,0
INV00002853,0,None,Not Applicable,None,0
INV00002854,0,None,Not Applicable,None,0
INV00002855,0,None,Not Applicable,None,0
INV00002856,0,None,Not Applicable,None,0
INV00002857,0,None,Not Applicable,None,0
INV00002858,0,None,Not Applicable,None,0
INV00002859,0,None,Not Applicable,None,0
INV00002860,0,None,Not Applicable,None,0
INV00002861,0,None,Not Applicable,None,0
INV00002862,0,None,Not Applicable,None,0
INV00002863,0,None,Not Applicable,None,0
INV00002864,0,None,Not Applicable,None,0
INV00002865,0,None,Not Applicable,None,0
INV00002866,0,None,Not Applicable,None,0
INV00002867,0,None,Not Applicable,None,0
INV00002868,0,None,Not Applicable,None,0
INV00002869,0,None,Not Applicable,None,0
INV00002870,0,None,Not Applicable,None,0
INV00002871,0,None,Not Applicable,None,0
INV00002872,1,Legal settlement,Approved,Finance Lead,1
INV00002873,0,None,Not Applicable,None,0
INV00002874,0,None,Not Applicable,None,0
INV00002875,0,None,Not Applicable,None,0
INV00002876,0,None,Not Applicable,None,0
INV00002877,0,None,Not Applicable,None,0
INV00002878,0,None,Not Applicable,None,0
INV00002879,0,None,Not Applicable,None,0
INV00002880,0,None,Not Applicable,None,0
INV00002881,0,None,Not Applicable,None,0
INV00002882,1,Critical supply continuity,Approved,Procurement,1
INV00002883,0,None,Not Applicable,None,0
INV00002884,0,None,Not Applicable,None,0
INV00002885,0,None,Not Applicable,None,0
INV00002886,0,None,Not Applicable,None,0
INV00002887,0,None,Not Applicable,None,0
INV00002888,0,None,Not Applicable,None,0
INV00002889,1,Port clearance,Approved,Business Unit,1
INV00002890,0,None,Not Applicable,None,0
INV00002891,0,None,Not Applicable,None,0
INV00002892,0,None,Not Applicable,None,0
INV00002893,0,None,Not Applicable,None,0
INV00002894,0,None,Not Applicable,None,0
INV00002895,0,None,Not Applicable,None,0
INV00002896,0,None,Not Applicable,None,0
INV00002897,0,None,Not Applicable,None,0
INV00002898,0,None,Not Applicable,None,0
INV00002899,0,None,Not Applicable,None,0
INV00002900,0,None,Not Applicable,None,0
INV00002901,0,None,Not Applicable,None,0
INV00002902,1,Port clearance,Approved,Finance Lead,1
INV00002903,0,None,Not Applicable,None,0
INV00002904,0,None,Not Applicable,None,0
INV00002905,0,None,Not Applicable,None,0
INV00002906,1,Legal settlement,Approved,Business Unit,0
INV00002907,0,None,Not Applicable,None,0
INV00002908,0,None,Not Applicable,None,0
INV00002909,0,None,Not Applicable,None,0
INV00002910,0,None,Not Applicable,None,0
INV00002911,0,None,Not Applicable,None,0
INV00002912,0,None,Not Applicable,None,0
INV00002913,0,None,Not Applicable,None,0
INV00002914,0,None,Not Applicable,None,0
INV00002915,0,None,Not Applicable,None,0
INV00002916,0,None,Not Applicable,None,0
INV00002917,0,None,Not Applicable,None,0
INV00002918,0,None,Not Applicable,None,0
INV00002919,0,None,Not Applicable,None,0
INV00002920,1,Urgent production need,Approved,Plant Manager,1
INV00002921,0,None,Not Applicable,None,0
INV00002922,0,None,Not Applicable,None,0
INV00002923,0,None,Not Applicable,None,0
INV00002924,1,Executive exception,Approved,Business Unit,1
INV00002925,1,Legal settlement,Rejected,Business Unit,1
INV00002926,0,None,Not Applicable,None,0
INV00002927,0,None,Not Applicable,None,0
INV00002928,1,Port clearance,Pending,Finance Lead,1
INV00002929,0,None,Not Applicable,None,0
INV00002930,0,None,Not Applicable,None,0
INV00002931,0,None,Not Applicable,None,0
INV00002932,0,None,Not Applicable,None,0
INV00002933,0,None,Not Applicable,None,0
INV00002934,0,None,Not Applicable,None,0
INV00002935,0,None,Not Applicable,None,0
INV00002936,1,Urgent production need,Approved,Business Unit,1
INV00002937,0,None,Not Applicable,None,0
INV00002938,0,None,Not Applicable,None,0
INV00002939,0,None,Not Applicable,None,0
INV00002940,0,None,Not Applicable,None,0
INV00002941,0,None,Not Applicable,None,0
INV00002942,0,None,Not Applicable,None,0
INV00002943,0,None,Not Applicable,None,0
INV00002944,0,None,Not Applicable,None,0
INV00002945,1,Urgent production need,Approved,Business Unit,0
INV00002946,0,None,Not Applicable,None,0
INV00002947,0,None,Not Applicable,None,0
INV00002948,0,None,Not Applicable,None,0
INV00002949,0,None,Not Applicable,None,0
INV00002950,0,None,Not Applicable,None,0
INV00002951,0,None,Not Applicable,None,0
INV00002952,0,None,Not Applicable,None,0
INV00002953,0,None,Not Applicable,None,0
INV00002954,1,Urgent production need,Pending,Finance Lead,1
INV00002955,0,None,Not Applicable,None,0
INV00002956,1,Critical supply continuity,Approved,Plant Manager,0
INV00002957,0,None,Not Applicable,None,0
INV00002958,0,None,Not Applicable,None,0
INV00002959,0,None,Not Applicable,None,0
INV00002960,1,Legal settlement,Approved,Finance Lead,1
INV00002961,0,None,Not Applicable,None,0
INV00002962,1,Executive exception,Approved,Plant Manager,1
INV00002963,0,None,Not Applicable,None,0
INV00002964,0,None,Not Applicable,None,0
INV00002965,0,None,Not Applicable,None,0
INV00002966,0,None,Not Applicable,None,0
INV00002967,0,None,Not Applicable,None,0
INV00002968,0,None,Not Applicable,None,0
INV00002969,0,None,Not Applicable,None,0
INV00002970,0,None,Not Applicable,None,0
INV00002971,0,None,Not Applicable,None,0
INV00002972,0,None,Not Applicable,None,0
INV00002973,0,None,Not Applicable,None,0
INV00002974,0,None,Not Applicable,None,0
INV00002975,0,None,Not Applicable,None,0
INV00002976,0,None,Not Applicable,None,0
INV00002977,1,Executive exception,Approved,Finance Lead,1
INV00002978,0,None,Not Applicable,None,0
INV00002979,0,None,Not Applicable,None,0
INV00002980,1,Critical supply continuity,Approved,Plant Manager,1
INV00002981,0,None,Not Applicable,None,0
INV00002982,0,None,Not Applicable,None,0
INV00002983,0,None,Not Applicable,None,0
INV00002984,0,None,Not Applicable,None,0
INV00002985,0,None,Not Applicable,None,0
INV00002986,0,None,Not Applicable,None,0
INV00002987,0,None,Not Applicable,None,0
INV00002988,0,None,Not Applicable,None,0
INV00002989,1,Legal settlement,Approved,Procurement,0
INV00002990,0,None,Not Applicable,None,0
INV00002991,0,None,Not Applicable,None,0
INV00002992,0,None,Not Applicable,None,0
INV00002993,0,None,Not Applicable,None,0
INV00002994,0,None,Not Applicable,None,0
